gs_long,counts,condition
Elavl2,396845.693355424,Turbo2_A
Elavl3,839158.165340117,Turbo2_A
Eps15l1,33368607.0459423,Turbo2_A
Vdac2,73047104.6876859,Turbo2_A
Vdac3,72294578.4716998,Turbo2_A
Vdac1,37530262.2130093,Turbo2_A
Kpna1,117873.32528942,Turbo2_A
Papss1,4490412.16337563,Turbo2_A
Ppp2r5c,6816137.73073739,Turbo2_A
Asns,2316615.73274431,Turbo2_A
Tmpo,13062194.4205452,Turbo2_A
Hars,12356707.2351684,Turbo2_A
Pak3,4858542.57442908,Turbo2_A
Tsc2,447611.839846478,Turbo2_A
Dvl3,6063870.42157618,Turbo2_A
Ei24,NA,Turbo2_A
Adam9,NA,Turbo2_A
Ppm1g,352867.885883345,Turbo2_A
Cdc37,2989154.81058737,Turbo2_A
Ksr1,323683.292272423,Turbo2_A
Abcb7,1003627.50395962,Turbo2_A
Gbp4,5435107.20950377,Turbo2_A
Shc3,890261.661504717,Turbo2_A
Astn1,1173051.22699586,Turbo2_A
Bcar1,3101934.71842029,Turbo2_A
Slc9a1,1106473.27761597,Turbo2_A
Mapre1,36579582.9570826,Turbo2_A
Prdx2,103096030.952286,Turbo2_A
Hcfc1,21841926.1115075,Turbo2_A
Rgl2,595017.996446556,Turbo2_A
Pik3c2a,8361849.39148687,Turbo2_A
Pafah1b3,NA,Turbo2_A
Pafah1b2,4957889.06231893,Turbo2_A
Arhgef1,424014.633297206,Turbo2_A
Eif2d,190496.303366771,Turbo2_A
Nell2,334656.604676387,Turbo2_A
Snta1,137421203.158372,Turbo2_A
Sntb2,NA,Turbo2_A
Igbp1,18404136.4812137,Turbo2_A
Soat1,175126.885377423,Turbo2_A
Acvr1b,NA,Turbo2_A
Abcd2,6877441.7673616,Turbo2_A
Cacna1e,420842.311421235,Turbo2_A
Ctnna2,53963930.852458,Turbo2_A
Apc,7415306.99655813,Turbo2_A
Hspa4,88728306.7640584,Turbo2_A
Slc6a3,NA,Turbo2_A
Bcap31,NA,Turbo2_A
Bad,76391.8922943301,Turbo2_A
Bcan,15268383.5760704,Turbo2_A
Cct6b,4075.09314200991,Turbo2_A
Pcolce,NA,Turbo2_A
Prkg2,NA,Turbo2_A
Hras,1094535.67090003,Turbo2_A
Clcn4,1236798.14301446,Turbo2_A
Kcna4,NA,Turbo2_A
Hadh,342401.370755026,Turbo2_A
Znf638,620658.393893589,Turbo2_A
Pde1a,1578725.94385209,Turbo2_A
Alcam,4642849.81602479,Turbo2_A
Rev3l,NA,Turbo2_A
Trim25,1537847.85835426,Turbo2_A
Erbb4,NA,Turbo2_A
Snap91,15481326.661461,Turbo2_A
Fscn1,121636924.375429,Turbo2_A
Fxr1,9559971.93748087,Turbo2_A
Gpam,261579.927639855,Turbo2_A
Ktn1,95810818.1476039,Turbo2_A
Gdi2,35895560.3671678,Turbo2_A
Slc20a1,9271716.49907018,Turbo2_A
Znf148,540252.51230433,Turbo2_A
Grid2,9003781.06418438,Turbo2_A
Grik5,NA,Turbo2_A
Grid1,243685.379936581,Turbo2_A
Pacsin1,992683.029728118,Turbo2_A
Ddx19a,14916615.9256814,Turbo2_A
Ddx5,10514508.6386494,Turbo2_A
Slc29a2,NA,Turbo2_A
Atrx,121156.555664969,Turbo2_A
Hspa1a,NA,Turbo2_A
Hsph1,35065373.4850806,Turbo2_A
Elavl4,7326661.64312977,Turbo2_A
Il1rap,NA,Turbo2_A
Mrps31,7980592.03122958,Turbo2_A
Cd47,251350.590228604,Turbo2_A
Itga6,1256109.26246872,Turbo2_A
Znf354a,NA,Turbo2_A
Phgdh,138426843.404228,Turbo2_A
Kif5b,61144964.5420374,Turbo2_A
Kif3b,954749.283516161,Turbo2_A
Lasp1,102539200.113009,Turbo2_A
Lrrn1,NA,Turbo2_A
Mrc1,NA,Turbo2_A
Mapk10,1600647.22395083,Turbo2_A
Fgfr3,291465.987702788,Turbo2_A
Myh10,7298374.90782612,Turbo2_A
Mog,8012372.15235986,Turbo2_A
Kcna6,NA,Turbo2_A
Npm1,4172920.98406394,Turbo2_A
Nnt,1159198.26138723,Turbo2_A
Pcbp2,97629794.4455296,Turbo2_A
Pea15,3443184.84187838,Turbo2_A
Map3k7,239774.877118867,Turbo2_A
Prkci,NA,Turbo2_A
Plcg1,1420816.84831654,Turbo2_A
Pon2,NA,Turbo2_A
Ddx3y,2025703.920026,Turbo2_A
Prkd1,1002345.29364513,Turbo2_A
Dlg4,7192295.81315868,Turbo2_A
Jak2,NA,Turbo2_A
Ptpn14,NA,Turbo2_A
Ptprr,NA,Turbo2_A
Dag1,3857185.07889294,Turbo2_A
Ddx3x,58061471.9116414,Turbo2_A
Ralbp1,NA,Turbo2_A
Sema4a,NA,Turbo2_A
Sema4b,NA,Turbo2_A
Ssr4,2086317.48568758,Turbo2_A
Dpysl3,52003986.5114063,Turbo2_A
Scn9a,NA,Turbo2_A
Sptbn1,230337938.509217,Turbo2_A
Syp,58675276.5055616,Turbo2_A
Tgoln1,192465.221827248,Turbo2_A
Trim28,11095084.7936055,Turbo2_A
Tsn,60784.1738558481,Turbo2_A
Tfrc,2258550.01884604,Turbo2_A
Irak1,2118131.54221569,Turbo2_A
Speg,230277.642349923,Turbo2_A
Epha6,219647.206967232,Turbo2_A
Sorbs1,62967355.7908169,Turbo2_A
Dbnl,40404324.6183691,Turbo2_A
Sh3gl1,10786302.2877556,Turbo2_A
Sh3gl2,1922728.23644716,Turbo2_A
Ndufa4,3785968.29401991,Turbo2_A
Cstb,993572.237058744,Turbo2_A
Smad2,387738.509589801,Turbo2_A
Nptx1,356575.984138183,Turbo2_A
Fkbp3,4563330.05654354,Turbo2_A
Eif4g2,49309408.888889,Turbo2_A
Vat1,959087.955336902,Turbo2_A
Zfp91,387770.509653068,Turbo2_A
Zyx,4568413.4604733,Turbo2_A
Ptp4a1,NA,Turbo2_A
Nup62,567614.447245392,Turbo2_A
Map2k2,198003.199463549,Turbo2_A
Kcnc3,NA,Turbo2_A
Rab34,NA,Turbo2_A
Crk,487817.110237471,Turbo2_A
Raly,1294287.0378764,Turbo2_A
Gdpd5,NA,Turbo2_A
Hepacam,70692620.5696675,Turbo2_A
Spr,5326458.75626806,Turbo2_A
Runx3,2086708.55217715,Turbo2_A
Maoa,16486709.8034041,Turbo2_A
Pik3r3,NA,Turbo2_A
Sema4c,NA,Turbo2_A
Agtpbp1,986469.026674327,Turbo2_A
Actr3b,3947593.27731493,Turbo2_A
Sf1,3187456.64538952,Turbo2_A
Surf4,3854850.40228231,Turbo2_A
Myo6,1095894939.71848,Turbo2_A
Syn2,56742420.3307813,Turbo2_A
Sqstm1,8283595.07347133,Turbo2_A
Aktip,1451435.60214326,Turbo2_A
Fkbp5,NA,Turbo2_A
Atp7a,420722.707433372,Turbo2_A
Atp4a,NA,Turbo2_A
Sord,338589.306337958,Turbo2_A
Ca4,387342.608470662,Turbo2_A
Ptprj,3801116.72728741,Turbo2_A
Hist1h2bb,14125752.2214201,Turbo2_A
Ptprd,2149323.48724756,Turbo2_A
Top2b,7383245.11802592,Turbo2_A
Ptpn13,3419344.86116358,Turbo2_A
Tpp2,17468490.3384415,Turbo2_A
Gk,766220.838973896,Turbo2_A
Sdc3,NA,Turbo2_A
Gpd2,24516101.184083,Turbo2_A
Hist2h2ac,1766363.41602796,Turbo2_A
Srm,1061427.22779699,Turbo2_A
Ugt8,993367.918111304,Turbo2_A
Vcl,83554865.5901283,Turbo2_A
Cr1l,2615792.03646819,Turbo2_A
Gart,9594787.04415546,Turbo2_A
Eif3j2,13244644.4271899,Turbo2_A
Rbm12b2,NA,Turbo2_A
TCAIM,NA,Turbo2_A
Cbarp,NA,Turbo2_A
Slc13a5,6683901.27780995,Turbo2_A
Grm7,801371.057621192,Turbo2_A
Tent4b,4340853361.32203,Turbo2_A
Crtc1,1222647.30161376,Turbo2_A
Grm4,NA,Turbo2_A
Begain,11234877.8706641,Turbo2_A
Rapgefl1,NA,Turbo2_A
Cltc,214399021.043125,Turbo2_A
Kiaa1549,NA,Turbo2_A
Git1,31482792.6322423,Turbo2_A
Pkp4,NA,Turbo2_A
Galk2,NA,Turbo2_A
Ahcyl2,35406530.4995097,Turbo2_A
Mars,22838720.2676219,Turbo2_A
Elfn2,1035550.10681681,Turbo2_A
Peak1,3682621.83785032,Turbo2_A
Brsk2,57201.6797283074,Turbo2_A
Znf512,280699.74776668,Turbo2_A
Gba2,NA,Turbo2_A
Arhgap23,223739.592097899,Turbo2_A
Sh3rf1,NA,Turbo2_A
Prex1,117391927.444637,Turbo2_A
Nlgn2,8918639.6983442,Turbo2_A
Fgd6,2663094.6508046,Turbo2_A
Pnkd,NA,Turbo2_A
Hectd1,319833.185464246,Turbo2_A
Hbs1l,3799340.82067664,Turbo2_A
Thsd7a,573442.449836469,Turbo2_A
Ehbp1,5553211.39553782,Turbo2_A
Ablim3,64243.2495939946,Turbo2_A
Ltn1,NA,Turbo2_A
Swap70,36888150.1194902,Turbo2_A
Fam189a1,NA,Turbo2_A
Atrnl1,NA,Turbo2_A
Cep170,9186898.63680066,Turbo2_A
Cdc5l,1010098.05915876,Turbo2_A
Cep290,162484.921368581,Turbo2_A
Larp4b,180894.161393609,Turbo2_A
FAM120A,32074601.8697684,Turbo2_A
Usp7,7815704.77367341,Turbo2_A
Arhgap21,19908831.1841379,Turbo2_A
Nop58,NA,Turbo2_A
Brinp2,NA,Turbo2_A
Megf10,NA,Turbo2_A
Wls,NA,Turbo2_A
Carmil1,31744807.5967398,Turbo2_A
Slc25a23,859176.002123691,Turbo2_A
Scap,NA,Turbo2_A
Nomo1,1452266.50674925,Turbo2_A
Insyn2b,NA,Turbo2_A
Anks6,NA,Turbo2_A
Kdsr,134636.429689104,Turbo2_A
Ralgapa1,4580964.83448734,Turbo2_A
Hecw2,NA,Turbo2_A
Arhgap20,NA,Turbo2_A
Krt42,219590.287215506,Turbo2_A
Krt77,243643.728354059,Turbo2_A
Exoc3,1826224.45537866,Turbo2_A
Mvb12b,406094.923398411,Turbo2_A
KRT80,457705.041163632,Turbo2_A
Dgkb,6411089.59359239,Turbo2_A
Fbxo41,2836454.14719139,Turbo2_A
Gpr17,41739.3355140102,Turbo2_A
Retreg2,1025455.95079469,Turbo2_A
G6pc3,NA,Turbo2_A
Npepl1,NA,Turbo2_A
Sphkap,99006.7752376325,Turbo2_A
Rragb,2535040.25165231,Turbo2_A
Wdcp,332003.413111112,Turbo2_A
U2surp,2434112.05833359,Turbo2_A
Wdr44,3184235.6055262,Turbo2_A
Ocrl,9274161.29709694,Turbo2_A
Helb,NA,Turbo2_A
Cpsf6,1389259.34155689,Turbo2_A
Lpcat4,479151.291805902,Turbo2_A
Ift122,262791.689938237,Turbo2_A
Rprd2,418434.603051715,Turbo2_A
Wwc2,5408538.95463798,Turbo2_A
Dpp10,807120.992213203,Turbo2_A
Asic1,NA,Turbo2_A
Sec23ip,6335180.66594547,Turbo2_A
Eif4g1,60081080.2754442,Turbo2_A
Soga3,1809512.28235935,Turbo2_A
Hdac4,1155694.97853618,Turbo2_A
Rbm26,76749.8077114073,Turbo2_A
March1,NA,Turbo2_A
Xpnpep1,2717848.4567106,Turbo2_A
Ppp2r2a,19925921.7188669,Turbo2_A
Ankle2,2343628.38360845,Turbo2_A
Psd2,10759698.2635596,Turbo2_A
Inpp4b,NA,Turbo2_A
Tnpo3,NA,Turbo2_A
Ppp4r3a,464683.78944125,Turbo2_A
Sik3,8412451.6765256,Turbo2_A
Snrnp200,7965379.01169041,Turbo2_A
Abcf1,4229013.93654439,Turbo2_A
Inppl1,17249206.4839105,Turbo2_A
Smchd1,114088.040950871,Turbo2_A
Uggt1,514268.246840327,Turbo2_A
Gga2,NA,Turbo2_A
Dgkq,NA,Turbo2_A
Slc39a10,567487.121023695,Turbo2_A
Ttyh3,2268082.66430108,Turbo2_A
Xpo1,144876.29720598,Turbo2_A
Mapk4,851248.095837506,Turbo2_A
Nes,270239.273506603,Turbo2_A
Nwd2,473573.760380344,Turbo2_A
Polr2m,453179.087045132,Turbo2_A
Sepsecs,NA,Turbo2_A
Spred3,NA,Turbo2_A
Pcnp,3393391.34317444,Turbo2_A
Snx6,1734574.08514997,Turbo2_A
Caskin1,109009948.43837,Turbo2_A
Nrxn3,9353347.25532823,Turbo2_A
Fam126a,206657.805416524,Turbo2_A
Fkbp15,20516223.6789094,Turbo2_A
Oxsr1,304266.236821643,Turbo2_A
Arhgef18,2234098.4425382,Turbo2_A
Mtss2,43516088.8721263,Turbo2_A
Smarcd3,4157411.96451715,Turbo2_A
Atl2,NA,Turbo2_A
Bcr,27735104.949415,Turbo2_A
Garem2,398453.561535407,Turbo2_A
Prmt8,11128952.6008515,Turbo2_A
Dennd5a,922329.559900717,Turbo2_A
Prkab2,616151.164284584,Turbo2_A
Gapvd1,73051352.1583288,Turbo2_A
Ptpn23,6457412.75494431,Turbo2_A
Lrpprc,NA,Turbo2_A
Ano8,NA,Turbo2_A
Pcdhb14,NA,Turbo2_A
Mff,4150609.0384288,Turbo2_A
Iqce,NA,Turbo2_A
Ppp2r5a,11623968.4184232,Turbo2_A
Shb,NA,Turbo2_A
Pigs,NA,Turbo2_A
Trak1,224379.691564928,Turbo2_A
Mfsd4a,NA,Turbo2_A
Smarcc2,649776.058473114,Turbo2_A
Phldb1,542065.152614489,Turbo2_A
Ecpas,1297357.11917573,Turbo2_A
Mindy2,1838869.34264105,Turbo2_A
Cachd1,NA,Turbo2_A
Dtx4,NA,Turbo2_A
Dync1li2,20564956.665056,Turbo2_A
Chd4,2006415.89613919,Turbo2_A
Ado,723261.649461886,Turbo2_A
Prrt3,780161.489216198,Turbo2_A
Ctif,794075.596968755,Turbo2_A
Gramd2b,1020848.35127435,Turbo2_A
Mapre3,269163.945241457,Turbo2_A
Pik3c3,1328355.89604719,Turbo2_A
Dlgap3,1507281.24406194,Turbo2_A
Nyap1,NA,Turbo2_A
Naa50,253575.826229543,Turbo2_A
Dhx29,1048358.18693336,Turbo2_A
Slc6a7,625785.563399126,Turbo2_A
Med16,NA,Turbo2_A
Exoc8,5060722.97951856,Turbo2_A
Washc2,31635163.7100465,Turbo2_A
Dclk2,3231053.82419881,Turbo2_A
Erc2,NA,Turbo2_A
Rab35,31211980.8944994,Turbo2_A
Snx13,346438.564270803,Turbo2_A
Camk2d,1822090.75813986,Turbo2_A
Atp1a3,173538949.258816,Turbo2_A
Atp1a2,495819844.843764,Turbo2_A
Nudcd1,87138.7681673897,Turbo2_A
NA,14202216.2662956,Turbo2_A
Rhbdf1,NA,Turbo2_A
Dmxl1,429417.713116712,Turbo2_A
Atp2b4,54056249.7180793,Turbo2_A
Rictor,3307537.91457146,Turbo2_A
Scn10a,NA,Turbo2_A
Poli,NA,Turbo2_A
Ppp1r9b,43143257.5223551,Turbo2_A
Magi1,1521225.52936139,Turbo2_A
Fam120b,NA,Turbo2_A
Flrt1,NA,Turbo2_A
Krit1,NA,Turbo2_A
Paqr9,549313.067267946,Turbo2_A
Vkorc1l1,146883.130443184,Turbo2_A
Myh14,14601799.91631,Turbo2_A
Sdk2,NA,Turbo2_A
Wdfy3,1453915.20540324,Turbo2_A
Ntrk3,2166501.94513284,Turbo2_A
Npr2,828570.8316942,Turbo2_A
Dagla,26553888.584496,Turbo2_A
Kctd12,5404556.67478502,Turbo2_A
Slc44a1,167263.572737305,Turbo2_A
Tacc1,3433174.47632305,Turbo2_A
Gigyf2,2870725.54031107,Turbo2_A
Sbf1,2546608.0699084,Turbo2_A
Tiam2,708394.372708353,Turbo2_A
Tex2,2030003.69366184,Turbo2_A
Ube2o,19945762.1773633,Turbo2_A
Zfyve28,NA,Turbo2_A
Pitpnm2,984321.874489253,Turbo2_A
Kcnt1,NA,Turbo2_A
Klhl9,53030.2310435954,Turbo2_A
Kifbp,NA,Turbo2_A
Kdm3b,500486.941690677,Turbo2_A
Zc3h4,374577.187955728,Turbo2_A
Cnot1,4057289.706619,Turbo2_A
Efr3b,2150766.66213894,Turbo2_A
Taok2,NA,Turbo2_A
Cand1,15660057.6441494,Turbo2_A
Larp1,464641.355142304,Turbo2_A
Arhgap26,452049.320609906,Turbo2_A
Kdm1a,NA,Turbo2_A
Igsf3,NA,Turbo2_A
Mlec,660891.152113835,Turbo2_A
Acap2,5718576.47965364,Turbo2_A
Rps9,1921433.98034381,Turbo2_A
Syne2,NA,Turbo2_A
Ppp2r2b,NA,Turbo2_A
Syne1,NA,Turbo2_A
Rps27,10105959.8835332,Turbo2_A
Rpl10,2682847.70725464,Turbo2_A
Eif2s1,7004004.31758472,Turbo2_A
Rps27l,1044016.72048574,Turbo2_A
Akap9,NA,Turbo2_A
Synm,691567.569198332,Turbo2_A
Dpy19l3,NA,Turbo2_A
Tln2,34702089.9169335,Turbo2_A
Cspg5,17371736.1383679,Turbo2_A
Kyat3,298793.98880947,Turbo2_A
Tmem132d,NA,Turbo2_A
Sema6d,252169.727088802,Turbo2_A
Mindy1,4769073.58089491,Turbo2_A
Ppp2r1a,1314803.20747477,Turbo2_A
Stambpl1,2233791.51878655,Turbo2_A
Mvb12a,NA,Turbo2_A
Atp5md,1277657.63028765,Turbo2_A
Ccdc25,895972.700120137,Turbo2_A
Snd1,5345050.03771071,Turbo2_A
Ostc,654537.264775101,Turbo2_A
Nap1l4,19465845.5755206,Turbo2_A
Mtch1,14543588.3865464,Turbo2_A
Mtch2,23072963.1787884,Turbo2_A
Picalm,32486672.1586165,Turbo2_A
Abhd17b,NA,Turbo2_A
Asap2,11416611.7195567,Turbo2_A
Cyfip1,9138099.12062035,Turbo2_A
Plppr4,17615188.5849,Turbo2_A
Ndufa12,1094993.48214305,Turbo2_A
Syncrip,12411335.5340002,Turbo2_A
Tubb2a,550658290.916675,Turbo2_A
Wdr91,2113369.48265288,Turbo2_A
Ciao3,312591.421222109,Turbo2_A
Huwe1,2910195.34519801,Turbo2_A
Smap2,2513756.88224162,Turbo2_A
Casd1,NA,Turbo2_A
Cpeb4,1160306.89116042,Turbo2_A
Cpeb3,NA,Turbo2_A
Glra2,NA,Turbo2_A
Eml2,2315238.93873136,Turbo2_A
Trim46,242688.92670981,Turbo2_A
Arhgef4,2596444.53055285,Turbo2_A
Asic4,NA,Turbo2_A
Tlcd3b,NA,Turbo2_A
Plppr3,3269811.53349028,Turbo2_A
Robo2,1690652.12187592,Turbo2_A
Raver2,225758.010597338,Turbo2_A
Slc7a6os,150651.12585417,Turbo2_A
Prrc2b,323372.130962985,Turbo2_A
Fsd1,1678979.8907595,Turbo2_A
Mtmr10,559390.183619167,Turbo2_A
Actn1,2226726.19840428,Turbo2_A
C2cd5,279416.398323807,Turbo2_A
Mybbp1a,NA,Turbo2_A
Lnpk,53230253.0516474,Turbo2_A
Tppp,2777194.38647823,Turbo2_A
Fbxo10,NA,Turbo2_A
Amph,10295324.0902269,Turbo2_A
Plekha6,198824.801637835,Turbo2_A
Atxn2l,24331845.212096,Turbo2_A
Otub1,11091237.7726468,Turbo2_A
Abtb2,2190452.304405,Turbo2_A
Ccdc93,3547408.90659413,Turbo2_A
Prrc2a,16101317.2744848,Turbo2_A
Lrrc75a,180342.828311968,Turbo2_A
Phkb,27136633.2844036,Turbo2_A
Ppp6r1,9106118.57405465,Turbo2_A
Map6,133481510.117499,Turbo2_A
Pcdh8,NA,Turbo2_A
Pdpr,577070.298480887,Turbo2_A
Pgm2,NA,Turbo2_A
Elp1,8761796.99755157,Turbo2_A
Cdc42bpb,3078960.03346813,Turbo2_A
KRT77,NA,Turbo2_A
Ahcyl1,2176895804.25554,Turbo2_A
Mib1,125800.095597546,Turbo2_A
Gabbr2,12720977.2307702,Turbo2_A
Csmd3,NA,Turbo2_A
Mtmr12,NA,Turbo2_A
Sipa1l2,NA,Turbo2_A
Lrrc7,15840661.1363884,Turbo2_A
Pcdh19,264280.689245156,Turbo2_A
Lrfn2,NA,Turbo2_A
Erbin,47039490.3336295,Turbo2_A
Gramd1b,207874.341441186,Turbo2_A
Cadps,33344792.9387988,Turbo2_A
Kiaa1107,1304888.34163548,Turbo2_A
Ppm1e,40041759.8475564,Turbo2_A
Adcy2,3676443.82429615,Turbo2_A
Phf24,799379.90258862,Turbo2_A
Mon2,29778553.335866,Turbo2_A
R3hdm2,NA,Turbo2_A
Nisch,639596.760482087,Turbo2_A
Dnajc16,NA,Turbo2_A
Zdhhc17,NA,Turbo2_A
Cyld,3331770.66971044,Turbo2_A
Plekhm2,1416031.26278698,Turbo2_A
Adgrl1,7373890.35408011,Turbo2_A
Adgrl3,1462897.55040607,Turbo2_A
Ddn,NA,Turbo2_A
Clasp1,6568056.60856264,Turbo2_A
Fnbp1,4968707.46778926,Turbo2_A
Dnajc6,23365848.1448915,Turbo2_A
Daam2,22611983.899181,Turbo2_A
Snph,284063.688797037,Turbo2_A
Madd,20087520.6685799,Turbo2_A
Clec16a,790022.600547809,Turbo2_A
Rimbp2,512482.809579241,Turbo2_A
Cep170b,796652.703809781,Turbo2_A
Avl9,5661883.39337533,Turbo2_A
Pum2,70785.2823984731,Turbo2_A
Mfn2,1815682.45940426,Turbo2_A
Scrib,15700683.6968724,Turbo2_A
Pum1,1110861.22248506,Turbo2_A
Usp8,2786583.64640228,Turbo2_A
Nup214,6594643.55595108,Turbo2_A
Plxna4,10093478.5049971,Turbo2_A
Septin9,41424814.0284158,Turbo2_A
Rab3gap1,17464231.9388598,Turbo2_A
Sestd1,1417406.76302934,Turbo2_A
Mogs,279903.513571399,Turbo2_A
Dgkz,2804845.77225442,Turbo2_A
Slc20a2,4463958.88233398,Turbo2_A
Pgrmc2,NA,Turbo2_A
Abhd13,NA,Turbo2_A
Cpm,363341.373983373,Turbo2_A
Ints8,NA,Turbo2_A
Dtx3,NA,Turbo2_A
Ap4e1,174346.939760292,Turbo2_A
Camsap3,719475.944303799,Turbo2_A
Trim56,10567002.8169658,Turbo2_A
Tdrkh,1974035.43250577,Turbo2_A
Tecpr1,5204240.17685114,Turbo2_A
Epn1,3641592.12928213,Turbo2_A
Asphd2,268849.969695735,Turbo2_A
Whrn,NA,Turbo2_A
Prpf40b,NA,Turbo2_A
Snupn,953670.923109366,Turbo2_A
Wipi2,10017472.446195,Turbo2_A
Zmpste24,3606.72384143715,Turbo2_A
Kirrel1,NA,Turbo2_A
Hydin,NA,Turbo2_A
Agfg2,3493866.91508008,Turbo2_A
Mtdh,39177020.4894909,Turbo2_A
Vac14,187377.417794253,Turbo2_A
Trmt9b,NA,Turbo2_A
Jph4,NA,Turbo2_A
Gpr176,NA,Turbo2_A
Aftph,186603.949669039,Turbo2_A
Ddrgk1,NA,Turbo2_A
Ubap2l,27842251.6759474,Turbo2_A
Pelo,NA,Turbo2_A
C2cd2l,3796472.25169122,Turbo2_A
Rraga,NA,Turbo2_A
Usp6nl,NA,Turbo2_A
Lrrtm4,NA,Turbo2_A
Eif4g3,580222115.41068,Turbo2_A
Pip4k2b,10738422.788406,Turbo2_A
Atg2b,1556664.02692819,Turbo2_A
Bdh1,28605907.208486,Turbo2_A
Tbc1d5,1922599.50642463,Turbo2_A
Atp2c1,1019041.04473822,Turbo2_A
Samd4b,617955.447905079,Turbo2_A
Nucks1,451876.071870893,Turbo2_A
Lrfn4,NA,Turbo2_A
Llgl1,29815332.9682764,Turbo2_A
Prickle2,718742.381559728,Turbo2_A
Bsdc1,407869.901201935,Turbo2_A
Rbsn,3705473.55940327,Turbo2_A
Ddhd1,23947814.2972487,Turbo2_A
Cnksr2,174489.086138644,Turbo2_A
Aatk,957351.765945605,Turbo2_A
Bcas1,821139.486796246,Turbo2_A
Znf598,13871.4960672944,Turbo2_A
Safb2,884259.557834893,Turbo2_A
Afap1,393860.524287006,Turbo2_A
Pde4dip,4285097.57274074,Turbo2_A
Tnc,175529.239138354,Turbo2_A
Astn2,NA,Turbo2_A
Negr1,1243560.74125399,Turbo2_A
Shank2,98221609.7199614,Turbo2_A
Amigo1,NA,Turbo2_A
Adgrb3,8545286.70642155,Turbo2_A
Lrsam1,2055399.72698849,Turbo2_A
Rap2a,730774.353623105,Turbo2_A
Zer1,369561.464006752,Turbo2_A
Them6,45358.0303764621,Turbo2_A
Spag1,NA,Turbo2_A
Ttc9c,NA,Turbo2_A
Ddx42,1860111.88656079,Turbo2_A
Ankfy1,2112181.87028243,Turbo2_A
Slitrk5,1748472.1482999,Turbo2_A
Slitrk4,NA,Turbo2_A
Slitrk3,NA,Turbo2_A
Slitrk2,7153139.75013398,Turbo2_A
Zfyve1,1119224.28130079,Turbo2_A
Tmem39b,NA,Turbo2_A
Nfasc,20839996.092722,Turbo2_A
Nrcam,3137426.42083281,Turbo2_A
Dlg1,41848396.5798887,Turbo2_A
Bbs9,NA,Turbo2_A
Mast4,4055440.4836131,Turbo2_A
Arhgap32,37162829.869027,Turbo2_A
Ubp1,85379.8702566473,Turbo2_A
Mfn1,NA,Turbo2_A
Srgap3,19721744.7205151,Turbo2_A
Cpeb2,NA,Turbo2_A
Wdr82,109323.636716761,Turbo2_A
Tufm,18802420.7578922,Turbo2_A
Svop,NA,Turbo2_A
Rnf214,5040934.14584759,Turbo2_A
Trim65,352386.714580852,Turbo2_A
Lpp,22152683.9111767,Turbo2_A
Tnpo1,5392486.74022436,Turbo2_A
Plppr1,NA,Turbo2_A
Actbl2,NA,Turbo2_A
Erlin2,2285766.40102856,Turbo2_A
Hnrnpa3,59814197.1165308,Turbo2_A
Sv2b,11371469.7833027,Turbo2_A
Katnb1,1385073.11738755,Turbo2_A
Tmem169,NA,Turbo2_A
Rhot1,3013199.5204052,Turbo2_A
Efr3a,224682.490142266,Turbo2_A
Sh3bgrl2,480696.173627924,Turbo2_A
Tmem198,NA,Turbo2_A
Znf365,NA,Turbo2_A
Ppp1r12b,633457.566457565,Turbo2_A
Lhfpl2,NA,Turbo2_A
Lrrtm2,NA,Turbo2_A
Oxa1l,NA,Turbo2_A
Htatsf1,317037.012379218,Turbo2_A
Cpt1c,4020746.52117763,Turbo2_A
Eif4b,77416623.3439631,Turbo2_A
Samm50,10094927.7811105,Turbo2_A
Cdc42se2,NA,Turbo2_A
U2af1l4,NA,Turbo2_A
Slc7a6,NA,Turbo2_A
Synpr,NA,Turbo2_A
Slc25a40,NA,Turbo2_A
Vipas39,744623.666395439,Turbo2_A
Aars,9195579.89923051,Turbo2_A
Lrrc8d,NA,Turbo2_A
Arl15,2065967.71974036,Turbo2_A
Ublcp1,NA,Turbo2_A
Epb41l5,2940335.82994853,Turbo2_A
Cept1,362444.458880688,Turbo2_A
Flrt3,NA,Turbo2_A
Gpt2,NA,Turbo2_A
Phyhipl,83836928.7097637,Turbo2_A
Ccny,NA,Turbo2_A
Timm29,477869.642687089,Turbo2_A
Hpcal4,263325.442523058,Turbo2_A
Cdc23,NA,Turbo2_A
Orai2,NA,Turbo2_A
Tm9sf4,299185.659542689,Turbo2_A
Wasf2,NA,Turbo2_A
Coro2b,23753782.9949974,Turbo2_A
Wdr48,2601985.06389764,Turbo2_A
Tiprl,13656611.6175317,Turbo2_A
Slc25a12,45360485.8910318,Turbo2_A
Gopc,NA,Turbo2_A
Dennd6a,476410.889754781,Turbo2_A
Atl1,1571015.31149718,Turbo2_A
Sephs1,1205251.36543742,Turbo2_A
Ano10,NA,Turbo2_A
Echs1,403472.250893716,Turbo2_A
Lrrc24,NA,Turbo2_A
Rab39b,3342323.51917132,Turbo2_A
Dcakd,471158.743534158,Turbo2_A
Rab39a,NA,Turbo2_A
Atcay,490004.313643819,Turbo2_A
Maip1,NA,Turbo2_A
Pgs1,2437672.63551103,Turbo2_A
Rab9b,NA,Turbo2_A
Gabra5,NA,Turbo2_A
Nipa1,383523.184365949,Turbo2_A
Tbc1d10b,1830127.82211514,Turbo2_A
Elmo2,13114762.9247133,Turbo2_A
Ganab,9556638.69431959,Turbo2_A
