GeneSymbol,FC,pval,BioID,cell
Ndufb9,5.85,0.000834,NL2,Astrocyte
Glrx3,-2.56,0.0384,NL2,Astrocyte
Trap1,2.91,0.0375,NL2,Astrocyte
Atp5pb,4.06,0.00216,NL2,Astrocyte
Ppp6c,-1.67,0.345,NL2,Astrocyte
Slc25a46,-1.3,0.104,NL2,Astrocyte
Sec61b,3.57,0.018,NL2,Astrocyte
Ywhab,7.32,0.00897,NL2,Astrocyte
Ykt6,4,0.0049,NL2,Astrocyte
Arl8b,3.79,0.0257,NL2,Astrocyte
Cyb5b,6.36,0.00215,NL2,Astrocyte
Psmd9,13,0.047,NL2,Astrocyte
Ppid,-2.53,0.0112,NL2,Astrocyte
Vta1,5,0.0734,NL2,Astrocyte
Ppdpf,-1.65,0.234,NL2,Astrocyte
Nkiras2,3.68,0.00796,NL2,Astrocyte
Rpl14,2.63,0.0301,NL2,Astrocyte
Golt1b,2.58,0.0385,NL2,Astrocyte
Slc25a11,3.66,0.0298,NL2,Astrocyte
Tmem33,4.2,0.0268,NL2,Astrocyte
Uqcrfs1,3.38,0.00204,NL2,Astrocyte
Lage3,4.16,0.00993,NL2,Astrocyte
Carhsp1,-2.19,0.0249,NL2,Astrocyte
Necap1,4.01,0.0102,NL2,Astrocyte
Tppp3,-1.58,0.024,NL2,Astrocyte
Mtfp1,2.33,0.25,NL2,Astrocyte
Lrrc40,1.61,0.958,NL2,Astrocyte
Ociad1,-7.21,0.00266,NL2,Astrocyte
Gdpd1,1.77,0.132,NL2,Astrocyte
Prps2,4.18,0.0411,NL2,Astrocyte
Nrxn1,3.96,0.00403,NL2,Astrocyte
Pard3b,-1.23,0.533,NL2,Astrocyte
Snw1,1.58,0.0789,NL2,Astrocyte
Ranbp3,-2.2,0.000385,NL2,Astrocyte
Arpc2,5.51,0.000967,NL2,Astrocyte
Ppp1r3g,-4.98,0.000342,NL2,Astrocyte
Mtfr1l,1.36,0.0508,NL2,Astrocyte
Tubb2b,5.5,0.0112,NL2,Astrocyte
Atic,1.94,0.266,NL2,Astrocyte
Snx2,-1.19,0.473,NL2,Astrocyte
Mospd2,-1.25,0.496,NL2,Astrocyte
Ddah1,3.23,0.0205,NL2,Astrocyte
Rnf135,1.91,0.126,NL2,Astrocyte
Napg,1.86,0.0546,NL2,Astrocyte
Ist1,-1.08,0.486,NL2,Astrocyte
Sugt1,1.75,0.0408,NL2,Astrocyte
Hnrnpa0,2.56,0.0517,NL2,Astrocyte
Tbc1d15,-1.18,0.301,NL2,Astrocyte
Cenpv,2.06,0.00629,NL2,Astrocyte
Pmpcb,5.33,0.0124,NL2,Astrocyte
Sdhd,4.44,0.0188,NL2,Astrocyte
Cacybp,1.87,0.0528,NL2,Astrocyte
Rpl11,4.44,0.0149,NL2,Astrocyte
Pigk,2.33,0.0503,NL2,Astrocyte
Tecr,3.09,0.0116,NL2,Astrocyte
Serbp1,-2.84,0.00399,NL2,Astrocyte
Blvra,2.08,0.00408,NL2,Astrocyte
Prxl2a,2.9,0.00124,NL2,Astrocyte
Spcs2,4.83,0.0848,NL2,Astrocyte
Pgm3,3.91,0.0138,NL2,Astrocyte
Cap2,1.46,0.276,NL2,Astrocyte
Tpd52l2,-2.26,0.0174,NL2,Astrocyte
Uqcrc1,5.1,0.00831,NL2,Astrocyte
Ola1,-4.09,0.0782,NL2,Astrocyte
Naxd,6.23,0.0275,NL2,Astrocyte
Nsfl1c,-3.78,0.000634,NL2,Astrocyte
Nde1,-1.79,0.223,NL2,Astrocyte
Sdhc,2.53,0.0195,NL2,Astrocyte
Scrn1,5.47,0.00435,NL2,Astrocyte
Gars,4.07,0.0373,NL2,Astrocyte
Rpl15,5.49,0.0163,NL2,Astrocyte
Shisa9,-5.14,0.0907,NL2,Astrocyte
Bcs1l,1.53,0.117,NL2,Astrocyte
Cdc37l1,-1.06,0.58,NL2,Astrocyte
Tomm40l,4.43,0.0031,NL2,Astrocyte
Aldh1b1,-1.44,0.356,NL2,Astrocyte
Rab3b,2.12,0.0283,NL2,Astrocyte
Cs,4.85,0.0285,NL2,Astrocyte
Acsl3,2.48,0.0501,NL2,Astrocyte
Elp3,-2.36,0.173,NL2,Astrocyte
Ube2v1,3.53,0.0201,NL2,Astrocyte
Mpc2,2.85,0.0471,NL2,Astrocyte
Pdhb,4.14,0.0397,NL2,Astrocyte
Mms19,1.09,0.727,NL2,Astrocyte
Arpin,-1.26,0.298,NL2,Astrocyte
Hnrnpm,-4.83,0.000785,NL2,Astrocyte
Pgm1,-2.68,0.184,NL2,Astrocyte
Rars,-3.13,0.00751,NL2,Astrocyte
Arl2,-2,0.183,NL2,Astrocyte
Ptms,1.36,0.863,NL2,Astrocyte
Oxct1,6.33,0.00111,NL2,Astrocyte
Rnmt,2.53,0.0362,NL2,Astrocyte
Prpsap1,1.79,0.186,NL2,Astrocyte
Cyc1,4.12,0.0182,NL2,Astrocyte
Dynll2,4.49,0.0168,NL2,Astrocyte
Mrpl45,6.43,0.00861,NL2,Astrocyte
Tars1,1.43,0.0224,NL2,Astrocyte
Lsm12,3.86,0.0445,NL2,Astrocyte
Gatd3a,4.02,0.0142,NL2,Astrocyte
Cndp2,4.32,0.00169,NL2,Astrocyte
Tmed10,2.67,0.019,NL2,Astrocyte
Tbcb,2.19,0.0817,NL2,Astrocyte
Agpat5,6.92,0.00165,NL2,Astrocyte
Akt1s1,-5.51,0.0234,NL2,Astrocyte
Rab1b,2.95,0.00672,NL2,Astrocyte
Necap2,1.8,0.0286,NL2,Astrocyte
Sarnp,-2.27,0.134,NL2,Astrocyte
Sec13,3.05,0.0182,NL2,Astrocyte
Chordc1,3.17,0.00449,NL2,Astrocyte
Rpl34,2.24,0.0858,NL2,Astrocyte
Lingo1,3.21,0.00482,NL2,Astrocyte
Nup210l,-1.31,0.202,NL2,Astrocyte
Dlst,4.02,0.0244,NL2,Astrocyte
Ube2v2,2.33,0.0818,NL2,Astrocyte
Dtna,2.21,0.0136,NL2,Astrocyte
Vps33a,1.74,0.0236,NL2,Astrocyte
Aacs,-2.6,0.0054,NL2,Astrocyte
Coro7,-1.39,0.13,NL2,Astrocyte
Acp1,3.89,0.0194,NL2,Astrocyte
Ephx1,236,0.00779,NL2,Astrocyte
Rufy3,-1.19,0.258,NL2,Astrocyte
Nos1ap,-3.51,0.0229,NL2,Astrocyte
Ttyh1,-1.58,0.06,NL2,Astrocyte
Hacd2,-10.7,0.00105,NL2,Astrocyte
Dlgap1,1.26,0.508,NL2,Astrocyte
Exoc2,-1.48,0.0948,NL2,Astrocyte
Cul2,4.1,0.0295,NL2,Astrocyte
Agpat3,2.9,0.00511,NL2,Astrocyte
Wdr20,2.24,0.00779,NL2,Astrocyte
Atad1,1.11,0.786,NL2,Astrocyte
Cul5,-1.74,0.0332,NL2,Astrocyte
Syap1,-2.45,0.018,NL2,Astrocyte
Sec23b,5.38,0.00772,NL2,Astrocyte
Sun1,-1.69,0.247,NL2,Astrocyte
Gabra4,3.14,0.0126,NL2,Astrocyte
Tubb4a,3.82,0.0194,NL2,Astrocyte
Lurap1,-3.24,0.00481,NL2,Astrocyte
Fundc2,-5.8,0.00997,NL2,Astrocyte
Slc25a22,3.48,0.00945,NL2,Astrocyte
Idh3a,4.63,0.0177,NL2,Astrocyte
Msra,4.19,0.0233,NL2,Astrocyte
Gbe1,1.13,0.274,NL2,Astrocyte
Rpap3,-2.15,0.0408,NL2,Astrocyte
Tmx2,3.38,0.0109,NL2,Astrocyte
Dus2,1.7,0.205,NL2,Astrocyte
Acad8,2.62,0.0288,NL2,Astrocyte
RtcA,1.5,0.197,NL2,Astrocyte
Apmap,2.69,0.0631,NL2,Astrocyte
Iscu,-1.56,0.349,NL2,Astrocyte
Chmp5,-1.37,0.26,NL2,Astrocyte
Lysmd2,-3.54,0.0041,NL2,Astrocyte
Dusp3,-3.81,0.00222,NL2,Astrocyte
Ggct,4.75,0.000545,NL2,Astrocyte
Ppa1,-3.47,0.0175,NL2,Astrocyte
Fip1l1,-1.72,0.0276,NL2,Astrocyte
Timm50,-1.25,0.444,NL2,Astrocyte
Itpa,4.58,0.00141,NL2,Astrocyte
Chmp4b,1.51,0.244,NL2,Astrocyte
Jam3,2.13,0.0258,NL2,Astrocyte
Rpl4,-1.37,0.24,NL2,Astrocyte
Eef1g,2.94,0.0238,NL2,Astrocyte
Arfgap3,1.27,0.393,NL2,Astrocyte
Snx5,-2.78,0.00712,NL2,Astrocyte
Psmd12,3.43,0.0959,NL2,Astrocyte
Ociad2,3.8,0.0405,NL2,Astrocyte
Ccdc124,-1.32,0.385,NL2,Astrocyte
Efhd2,1.12,0.568,NL2,Astrocyte
Atg7,4.2,0.00449,NL2,Astrocyte
Isca1,4.66,0.0197,NL2,Astrocyte
Spcs1,-4.83,0.0216,NL2,Astrocyte
Slc22a17,8.41,0.0288,NL2,Astrocyte
Aven,-2.42,0.0836,NL2,Astrocyte
Echdc1,-1.96,0.00669,NL2,Astrocyte
Ccdc89,-1.5,0.132,NL2,Astrocyte
Ift22,1.67,0.0634,NL2,Astrocyte
Phpt1,4.15,0.0823,NL2,Astrocyte
Slc25a19,1.73,0.5,NL2,Astrocyte
Cnn3,-1.4,0.0797,NL2,Astrocyte
Atp5po,5.48,0.0107,NL2,Astrocyte
Mcts1,4.94,0.0577,NL2,Astrocyte
Slc25a18,4.24,0.0247,NL2,Astrocyte
Cyb5r1,2.6,0.0894,NL2,Astrocyte
Uqcrc2,5.25,0.00315,NL2,Astrocyte
Smg9,-4.03,0.0131,NL2,Astrocyte
Cmtr1,-1.68,0.00205,NL2,Astrocyte
Csad,-2.55,0.0862,NL2,Astrocyte
Alg2,2.94,0.0256,NL2,Astrocyte
Aldh7a1,1.07,0.562,NL2,Astrocyte
Ap2b1,3.61,0.025,NL2,Astrocyte
Plin3,1.32,0.19,NL2,Astrocyte
Rpn2,1.01,0.829,NL2,Astrocyte
Srpra,2.97,0.00239,NL2,Astrocyte
Pgam1,2.24,0.0527,NL2,Astrocyte
Acadsb,1.51,0.204,NL2,Astrocyte
Coasy,-1.72,0.0743,NL2,Astrocyte
Gpatch1,3.01,0.0199,NL2,Astrocyte
P33monox,-1.04,0.932,NL2,Astrocyte
Cmpk1,3.28,0.0259,NL2,Astrocyte
Ppp1r12a,-3.15,0.000906,NL2,Astrocyte
Tprg1l,4.18,0.0313,NL2,Astrocyte
Klc4,-2.35,0.026,NL2,Astrocyte
Ampd2,1.05,0.716,NL2,Astrocyte
Pdcl,-1.4,0.33,NL2,Astrocyte
Nebl,1.46,0.105,NL2,Astrocyte
Crot,-1.8,0.0395,NL2,Astrocyte
Gnai3,5.47,0.0125,NL2,Astrocyte
Fbxo3,3.01,0.0465,NL2,Astrocyte
Ndufa9,4.25,0.00161,NL2,Astrocyte
Ndufs7,2.69,0.0266,NL2,Astrocyte
Pgd,3.4,0.00882,NL2,Astrocyte
Xab2,-1.58,0.0189,NL2,Astrocyte
Eif3f,4.32,0.0106,NL2,Astrocyte
Mlst8,2.98,0.0433,NL2,Astrocyte
Ppp1r2,-2.88,0.00555,NL2,Astrocyte
Paics,-1.13,0.551,NL2,Astrocyte
Nudt12,-1.42,0.127,NL2,Astrocyte
Cyb5r3,16.6,0.00386,NL2,Astrocyte
Slc38a3,2.58,0.00377,NL2,Astrocyte
Ap3s1,1.53,0.138,NL2,Astrocyte
Crip2,1.23,0.357,NL2,Astrocyte
Atp5pd,8.04,0.00518,NL2,Astrocyte
Gmpr,3.87,0.0259,NL2,Astrocyte
Tsc1,-1.6,0.0442,NL2,Astrocyte
Sacm1l,3.82,0.0122,NL2,Astrocyte
Cyp4f14,2.78,0.0195,NL2,Astrocyte
Lactb,-2.34,0.0885,NL2,Astrocyte
Parva,-1.3,0.309,NL2,Astrocyte
Atp13a1,5.12,0.00413,NL2,Astrocyte
Arfgap1,-1.24,0.287,NL2,Astrocyte
Xpo7,-2.53,0.143,NL2,Astrocyte
Ipo7,-2.35,0.00789,NL2,Astrocyte
Nbea,3.33,0.0243,NL2,Astrocyte
Slc23a2,3.03,0.00325,NL2,Astrocyte
Upf1,1.03,0.813,NL2,Astrocyte
Inpp4a,2.21,0.0651,NL2,Astrocyte
Hsd17b11,2.63,0.00426,NL2,Astrocyte
Aldh6a1,-3.64,0.0888,NL2,Astrocyte
Elovl4,4.05,0.0454,NL2,Astrocyte
Scyl1,2.11,0.0836,NL2,Astrocyte
Dpysl5,4.13,0.0397,NL2,Astrocyte
Vps35,4.45,0.00348,NL2,Astrocyte
Magi3,1.12,0.52,NL2,Astrocyte
Tsc22d4,-1.04,0.99,NL2,Astrocyte
Yipf5,3.37,0.00388,NL2,Astrocyte
Oga,1.29,0.0733,NL2,Astrocyte
Kcnn1,2.92,0.000906,NL2,Astrocyte
Igdcc4,2.11,0.0224,NL2,Astrocyte
Set,-3.81,0.00956,NL2,Astrocyte
Kif13a,5.11,0.00769,NL2,Astrocyte
Rapgef4,6.76,0.00661,NL2,Astrocyte
Cars,-1.94,0.134,NL2,Astrocyte
Elp4,8.98,0.0828,NL2,Astrocyte
Tfcp2,-1.04,0.646,NL2,Astrocyte
Snap29,-1.49,0.14,NL2,Astrocyte
Slco1c1,-1.4,0.0999,NL2,Astrocyte
Tubb3,4.05,0.0164,NL2,Astrocyte
Lima1,-1.18,0.584,NL2,Astrocyte
Strn3,-2.14,0.000402,NL2,Astrocyte
Rdh14,15.2,0.0189,NL2,Astrocyte
Cse1l,-1.47,0.186,NL2,Astrocyte
Gucy1a1,1.08,0.744,NL2,Astrocyte
Ppp1r1a,-2.6,0.0757,NL2,Astrocyte
Ranbp2,1.03,0.797,NL2,Astrocyte
Slc15a2,4.7,0.00512,NL2,Astrocyte
Arhgef7,-1.88,0.0166,NL2,Astrocyte
Trappc4,2.01,0.15,NL2,Astrocyte
Nek7,1.02,0.929,NL2,Astrocyte
Rtn3,1.1,0.665,NL2,Astrocyte
Lrba,2.09,0.0159,NL2,Astrocyte
Xpo4,-2.09,0.105,NL2,Astrocyte
Nckipsd,3.02,0.0485,NL2,Astrocyte
Gdpd2,3.48,0.000585,NL2,Astrocyte
Trim2,-1.82,0.0256,NL2,Astrocyte
Mapk8ip3,1.25,0.337,NL2,Astrocyte
Agk,2.35,0.0521,NL2,Astrocyte
Dkc1,-1.23,0.364,NL2,Astrocyte
Gtf2i,-3.58,0.00499,NL2,Astrocyte
Tm9sf3,2.23,0.0847,NL2,Astrocyte
Palld,-1.3,0.343,NL2,Astrocyte
Ivd,8.35,0.00235,NL2,Astrocyte
Rabggta,-1.04,0.871,NL2,Astrocyte
Lztfl1,-1.23,0.513,NL2,Astrocyte
Dync1h1,4.75,0.00629,NL2,Astrocyte
Nit2,2,0.126,NL2,Astrocyte
Stk4,-2.34,0.00779,NL2,Astrocyte
Lrp1b,2.11,0.165,NL2,Astrocyte
Nudt3,2.46,0.06,NL2,Astrocyte
Ngly1,2.35,0.185,NL2,Astrocyte
Rnf14,-1.09,0.649,NL2,Astrocyte
Lgi1,3.6,0.0265,NL2,Astrocyte
Sphk2,1.76,0.0768,NL2,Astrocyte
Prmt1,4.31,0.0519,NL2,Astrocyte
Copb1,1.24,0.369,NL2,Astrocyte
Ppp1r3f,1.08,0.736,NL2,Astrocyte
Ccdc22,-3.43,0.0285,NL2,Astrocyte
Praf2,4.36,0.0213,NL2,Astrocyte
Akr1a1,3.09,0.0602,NL2,Astrocyte
Sv2a,4.35,0.0236,NL2,Astrocyte
Slc12a4,1.7,0.0301,NL2,Astrocyte
Acin1,-3.44,0.000964,NL2,Astrocyte
Flii,-2.21,0.0313,NL2,Astrocyte
Tmem47,2.78,0.0106,NL2,Astrocyte
Lancl2,1.98,0.00645,NL2,Astrocyte
Pfn2,3.48,0.0208,NL2,Astrocyte
Cacng3,3.52,0.0103,NL2,Astrocyte
Smpd3,5.96,0.00121,NL2,Astrocyte
Ube2j1,1.94,0.104,NL2,Astrocyte
Psmg1,-2.13,0.192,NL2,Astrocyte
Pdk2,-1.94,0.253,NL2,Astrocyte
Sh3glb1,-1.91,0.22,NL2,Astrocyte
Cend1,5.62,0.0243,NL2,Astrocyte
Ap3m1,2.22,0.00722,NL2,Astrocyte
Scamp5,2.98,0.0139,NL2,Astrocyte
Iqgap1,-1.03,0.901,NL2,Astrocyte
Tmod2,-4.19,0.000655,NL2,Astrocyte
Habp4,1.07,0.455,NL2,Astrocyte
Adrm1,2.97,0.0174,NL2,Astrocyte
Scamp4,3.42,0.0241,NL2,Astrocyte
Nudt5,-3.34,0.0165,NL2,Astrocyte
Hip1r,1.33,0.134,NL2,Astrocyte
Slc5a3,2.58,0.00441,NL2,Astrocyte
Fmn2,-1.75,0.083,NL2,Astrocyte
Fmnl1,1.26,0.422,NL2,Astrocyte
Mpp6,1.97,0.00338,NL2,Astrocyte
Mpp5,1.67,0.0315,NL2,Astrocyte
Sart3,-2.75,0.00184,NL2,Astrocyte
Aldh9a1,3.75,0.0115,NL2,Astrocyte
Elovl1,4.4,0.0155,NL2,Astrocyte
Dclk1,2.55,0.0428,NL2,Astrocyte
Mtor,8.96,0.00717,NL2,Astrocyte
Cd2ap,1.42,0.877,NL2,Astrocyte
Git2,3.74,0.0486,NL2,Astrocyte
Bag3,-1.47,0.0914,NL2,Astrocyte
Cul3,1.92,0.135,NL2,Astrocyte
Mink1,1.68,0.0182,NL2,Astrocyte
Kcnj10,5.69,0.000481,NL2,Astrocyte
Arpc3,3.98,0.129,NL2,Astrocyte
Cdc42ep4,1.3,0.271,NL2,Astrocyte
Usp14,1.56,0.148,NL2,Astrocyte
Stard10,3.4,0.0432,NL2,Astrocyte
Ap3b2,1.88,0.111,NL2,Astrocyte
Nkain4,3.01,0.0346,NL2,Astrocyte
Txnrd1,-1.36,0.371,NL2,Astrocyte
Neu3,1.78,0.185,NL2,Astrocyte
Myo18a,-1.54,0.0462,NL2,Astrocyte
Csnk1e,1.41,0.341,NL2,Astrocyte
Glrx,2.45,0.156,NL2,Astrocyte
Rhoa,4.01,0.055,NL2,Astrocyte
Acsl4,2.03,0.0826,NL2,Astrocyte
Psma6,5.16,0.00948,NL2,Astrocyte
Hapln1,3.39,0.0121,NL2,Astrocyte
Prep,2.74,0.0255,NL2,Astrocyte
Pin1,-5.7,0.0276,NL2,Astrocyte
Sema7a,3.26,0.0367,NL2,Astrocyte
Ptk2b,4.25,0.0733,NL2,Astrocyte
Srcin1,-1.35,0.379,NL2,Astrocyte
Asap1,-2.05,0.00426,NL2,Astrocyte
Son,-5.2,0.00419,NL2,Astrocyte
Dpf1,1.87,0.439,NL2,Astrocyte
Drg2,2.02,0.0945,NL2,Astrocyte
Limd1,-3.36,0.0618,NL2,Astrocyte
Chm,2.18,0.0235,NL2,Astrocyte
Acss2,-3.24,0.00248,NL2,Astrocyte
Apbb1,1.79,0.151,NL2,Astrocyte
Copg2,-1.79,0.0339,NL2,Astrocyte
Kif21b,1.6,0.0675,NL2,Astrocyte
Kif21a,1.04,0.813,NL2,Astrocyte
Jmy,-1.35,0.228,NL2,Astrocyte
Plec,1.51,0.0921,NL2,Astrocyte
Dbn1,-1.48,0.0667,NL2,Astrocyte
Ehd3,1.97,0.00338,NL2,Astrocyte
Macf1,-1.45,0.0352,NL2,Astrocyte
Naa10,7.21,0.0434,NL2,Astrocyte
Vapb,1.47,0.415,NL2,Astrocyte
Tomm40,2.78,0.0148,NL2,Astrocyte
Clic4,3.18,0.176,NL2,Astrocyte
Add3,1.66,0.0537,NL2,Astrocyte
Add2,2.93,0.0574,NL2,Astrocyte
Add1,1.47,0.127,NL2,Astrocyte
Golga5,1.32,0.639,NL2,Astrocyte
Ndrg3,2.01,0.155,NL2,Astrocyte
Ndrg2,-1.47,0.0411,NL2,Astrocyte
Dnajc7,-2.56,0.0214,NL2,Astrocyte
Dnaja2,2.31,0.0342,NL2,Astrocyte
Map1a,-1.78,0.112,NL2,Astrocyte
Acot3,-1.29,0.84,NL2,Astrocyte
Grm3,4.24,0.00558,NL2,Astrocyte
Qki,1.58,0.0509,NL2,Astrocyte
Pclo,2.82,0.0128,NL2,Astrocyte
Gab1,1.27,0.273,NL2,Astrocyte
Spast,-1.42,0.277,NL2,Astrocyte
Tollip,3.33,0.0125,NL2,Astrocyte
Nagk,21.4,0.0347,NL2,Astrocyte
Vps29,3.11,0.00123,NL2,Astrocyte
Rgs17,3.21,0.0112,NL2,Astrocyte
Rgs20,2.04,0.000888,NL2,Astrocyte
Actr10,-2.15,0.00344,NL2,Astrocyte
Slc25a10,4.43,0.00146,NL2,Astrocyte
Eif3i,3.93,0.00356,NL2,Astrocyte
Copg1,1.44,0.407,NL2,Astrocyte
Tsnax,-1.23,0.247,NL2,Astrocyte
Bcar3,1.2,0.345,NL2,Astrocyte
Fbxo6,-1.67,0.327,NL2,Astrocyte
Afdn,1.07,0.853,NL2,Astrocyte
H2afy,1.86,0.18,NL2,Astrocyte
Numb,1.44,0.158,NL2,Astrocyte
Srr,3.24,0.0484,NL2,Astrocyte
Zranb2,-2.28,0.000913,NL2,Astrocyte
Xpr1,1.45,0.416,NL2,Astrocyte
Pex14,-5.94,0.000685,NL2,Astrocyte
Clcn2,4.65,0.000353,NL2,Astrocyte
Acox1,5.08,0.0205,NL2,Astrocyte
Ylpm1,-2.59,0.144,NL2,Astrocyte
Atp2b2,3.77,0.0153,NL2,Astrocyte
Celsr2,-1.84,0.0308,NL2,Astrocyte
Syt7,4.21,0.0047,NL2,Astrocyte
Esd,4.28,0.0325,NL2,Astrocyte
Smap,-6.38,0.00385,NL2,Astrocyte
Dstn,3.21,0.0311,NL2,Astrocyte
Uchl1,4.67,0.0233,NL2,Astrocyte
Arpc1a,3.85,0.0488,NL2,Astrocyte
Ptges3,5.63,0.0188,NL2,Astrocyte
Mpdu1,2.19,0.0295,NL2,Astrocyte
Acot9,4.15,0.0011,NL2,Astrocyte
Ak1,2.27,0.00396,NL2,Astrocyte
Gda,2.66,0.00654,NL2,Astrocyte
Mta2,-1.69,0.127,NL2,Astrocyte
Dgke,1.98,0.0334,NL2,Astrocyte
Prpf40a,3.91,0.0114,NL2,Astrocyte
Nsdhl,2.07,0.0458,NL2,Astrocyte
Psma4,-1.65,0.277,NL2,Astrocyte
Tagln3,-1.12,0.645,NL2,Astrocyte
Trim3,1.2,0.372,NL2,Astrocyte
Capn7,2.72,0.622,NL2,Astrocyte
Sae1,13.1,0.00505,NL2,Astrocyte
Septin6,2.52,0.0374,NL2,Astrocyte
Adam22,4.89,0.0192,NL2,Astrocyte
Adam23,3.63,0.00121,NL2,Astrocyte
Sorbs3,-1.42,0.202,NL2,Astrocyte
Gpaa1,2.51,0.00367,NL2,Astrocyte
Nfkb2,-1.46,0.411,NL2,Astrocyte
Lypla2,1.11,0.82,NL2,Astrocyte
Ruvbl2,-1.84,0.0435,NL2,Astrocyte
Akap12,-1.52,0.322,NL2,Astrocyte
Slc7a11,4.47,0.000127,NL2,Astrocyte
Tenm2,3.28,0.0152,NL2,Astrocyte
Tenm3,-9.21,0.0769,NL2,Astrocyte
Prkra,1.08,0.866,NL2,Astrocyte
Skp1,4.16,0.0339,NL2,Astrocyte
Cul1,4.04,0.016,NL2,Astrocyte
Rnf7,12.9,0.00164,NL2,Astrocyte
Lemd3,1.38,0.319,NL2,Astrocyte
Pdcd6ip,3.71,0.0105,NL2,Astrocyte
Farsb,2.36,0.00856,NL2,Astrocyte
Pfkp,3.44,0.00915,NL2,Astrocyte
Akt3,2.94,0.0338,NL2,Astrocyte
Pygm,1.74,0.0724,NL2,Astrocyte
Dctn6,1.81,0.184,NL2,Astrocyte
Ly6h,6.57,0.0229,NL2,Astrocyte
Eif4h,1.51,0.142,NL2,Astrocyte
Arl3,1.59,0.193,NL2,Astrocyte
Coro1b,2.03,0.0991,NL2,Astrocyte
Coro1c,1.58,0.213,NL2,Astrocyte
Suclg1,4.05,0.0327,NL2,Astrocyte
Tbk1,3.94,0.111,NL2,Astrocyte
Preb,1.78,0.119,NL2,Astrocyte
Rbmx,-3.34,0.196,NL2,Astrocyte
Fam50a,4.39,0.0234,NL2,Astrocyte
Gabbr1,1.79,0.0696,NL2,Astrocyte
Arpc1b,1.41,0.477,NL2,Astrocyte
Mpp2,4.48,0.0186,NL2,Astrocyte
Vapa,1.95,0.0954,NL2,Astrocyte
Gsk3b,4.64,0.0078,NL2,Astrocyte
Dmtn,1.29,0.446,NL2,Astrocyte
Snx1,-3.69,0.0338,NL2,Astrocyte
Epb41l3,2.32,0.0821,NL2,Astrocyte
Bub3,2.77,0.0238,NL2,Astrocyte
Tagln2,-1.67,0.0769,NL2,Astrocyte
Pacsin2,10.9,0.0059,NL2,Astrocyte
Carm1,2.93,0.0241,NL2,Astrocyte
Psmd13,3.14,0.00908,NL2,Astrocyte
Ehd1,1.76,0.0126,NL2,Astrocyte
Cyp46a1,2.17,0.0278,NL2,Astrocyte
Magi2,1.54,0.00622,NL2,Astrocyte
Fxr2,-1.21,0.505,NL2,Astrocyte
Ncdn,4.74,0.0147,NL2,Astrocyte
Adam17,2.45,0.0699,NL2,Astrocyte
Celf2,1.17,0.752,NL2,Astrocyte
Clip2,7.01,0.00491,NL2,Astrocyte
Nos1,3.35,0.0112,NL2,Astrocyte
Eif2s3x,2.97,0.0956,NL2,Astrocyte
Palm,1.98,0.016,NL2,Astrocyte
Twf2,1.03,0.955,NL2,Astrocyte
Sufu,4.35,0.2,NL2,Astrocyte
Itsn1,3.02,0.00925,NL2,Astrocyte
Itsn2,3.57,0.0102,NL2,Astrocyte
Fads2,1.88,0.266,NL2,Astrocyte
Bpnt1,1.14,0.709,NL2,Astrocyte
Cldn10,2.44,0.0179,NL2,Astrocyte
Tjp2,-1.09,0.567,NL2,Astrocyte
Kcnd2,2.74,0.113,NL2,Astrocyte
Aifm1,3.15,0.00721,NL2,Astrocyte
Heph,1.39,0.0351,NL2,Astrocyte
Adnp,-1.28,0.254,NL2,Astrocyte
Stau1,-1.03,0.791,NL2,Astrocyte
Aldh18a1,2.33,0.0158,NL2,Astrocyte
Slc7a5,2.61,0.0792,NL2,Astrocyte
Cpne6,4.45,0.0287,NL2,Astrocyte
Cog1,1.96,0.0172,NL2,Astrocyte
Sumo3,-17.2,0.00708,NL2,Astrocyte
Plcb1,3.89,0.00986,NL2,Astrocyte
Eif3g,-1.04,0.701,NL2,Astrocyte
Atp6v1c1,5.59,0.00999,NL2,Astrocyte
Atp6v0a1,2.7,0.00927,NL2,Astrocyte
Nfs1,4.65,0.00624,NL2,Astrocyte
Cacna2d3,1.21,0.73,NL2,Astrocyte
Ik,5.22,0.0109,NL2,Astrocyte
Ddx39b,2.25,0.0433,NL2,Astrocyte
Ndufa7,7.19,0.013,NL2,Astrocyte
Abhd16a,3.64,0.00354,NL2,Astrocyte
Clic1,-2.66,0.124,NL2,Astrocyte
Vars,1.02,0.973,NL2,Astrocyte
Septin3,-1.6,0.134,NL2,Astrocyte
Ap3b1,-2.99,0.0375,NL2,Astrocyte
Pikfyve,-2.42,0.0606,NL2,Astrocyte
Ilf3,1.34,0.0225,NL2,Astrocyte
Uso1,-1.53,0.0217,NL2,Astrocyte
Strap,3.05,0.00319,NL2,Astrocyte
Hnrnpc,3.47,0.00263,NL2,Astrocyte
Rasal1,2.65,0.143,NL2,Astrocyte
Ate1,3.18,0.0119,NL2,Astrocyte
Mtmr1,1.56,0.0945,NL2,Astrocyte
Mtmr9,4.08,0.0603,NL2,Astrocyte
Mtmr2,5.55,0.0057,NL2,Astrocyte
Mecp2,-2.74,0.017,NL2,Astrocyte
Mbd3,1.79,0.642,NL2,Astrocyte
Rgs6,1.82,0.057,NL2,Astrocyte
Epb41l1,2.02,0.0792,NL2,Astrocyte
Sucla2,4.09,0.021,NL2,Astrocyte
Septin5,1,0.873,NL2,Astrocyte
